time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
17.267174,-1.053390,-0.219998,0.222247
17.307220,-0.430233,0.056743,0.134686
17.337255,0.416124,0.164752,0.022059
17.367290,0.855952,0.276168,0.039698
17.407337,0.480365,0.465586,0.044815
17.437372,-0.071621,0.433619,-0.120105
17.467407,-0.564690,0.418644,-0.211410
17.497442,-0.563349,0.247241,-0.172252
17.537487,0.352028,-0.078892,-0.081138
17.567523,0.833037,-0.278472,-0.079690
17.597558,0.733750,-0.412632,-0.097939
17.637604,0.288520,-0.467609,-0.077435
17.667638,0.186361,-0.510694,-0.121067
17.697674,0.176823,-0.251287,-0.037390
17.737720,0.519358,-0.034778,-0.148102
17.767760,1.026897,-0.064052,-0.156400
17.797795,1.429114,0.113461,-0.134230
17.837841,0.933020,0.146650,0.296278
17.867876,0.182942,-0.515544,0.145678
17.897911,0.338563,-0.483192,0.067166
17.937957,0.219579,-0.566972,0.015203
17.967992,0.499194,-0.304474,0.378098
17.998027,0.591826,-0.113094,-0.047072
18.038074,0.261376,0.058083,0.007429
18.068109,-0.424899,0.012985,-0.053750
18.098144,-0.891165,0.045712,-0.224652
18.138190,-1.023258,0.171636,-0.291338
18.168225,-0.761604,0.336806,-0.300851
18.198260,-0.370326,1.161962,-0.353772
18.238306,-2.098639,2.277532,0.072795
18.268341,-2.841056,3.089615,-0.255751
18.298376,0.429686,3.490730,0.053537
18.338423,2.402393,3.787257,0.386989
18.368458,3.014555,3.957946,1.368505
18.398493,2.328623,4.363286,1.300950
18.438539,2.774842,4.536447,1.374630
18.468574,2.556253,4.531890,1.752113
18.498609,2.118659,4.400615,2.187453
18.538655,1.592626,4.067767,1.208431
18.568690,0.665846,2.958864,0.644375
18.598725,0.086515,1.822251,-0.153194
18.638772,-0.364421,0.150754,-1.016327
18.668807,-0.997186,-0.866320,-1.287449
18.698841,-1.811734,-1.718486,-1.395187
18.738888,-2.803172,-2.291203,-0.994550
18.768926,-2.810888,-2.679881,-0.771146
18.798961,-2.524468,-2.931516,-0.652771
18.839007,-1.999641,-2.779739,-0.158477
18.869042,-1.788718,-2.445792,0.180621
18.899077,-1.706600,-1.480070,0.309040
18.939124,-1.712857,-0.537394,0.101597
18.969158,-0.902215,0.269466,-0.084866
18.999193,0.183132,0.984252,-0.013159
19.039240,0.663364,1.729806,0.261316
19.069275,-0.023995,1.906049,0.393822
19.099310,-0.402557,1.917561,0.271963
19.139356,-0.547244,1.942180,0.139763
19.169391,-0.479072,2.081574,-0.026959
19.199426,-0.139098,1.909281,-0.241354
19.239472,0.454834,1.178716,-0.080966
19.269507,0.289771,0.742286,0.113007
19.299542,-0.432935,0.160294,-0.007123
19.339589,-0.772349,-0.866532,-0.170522
19.369624,-0.647529,-1.458420,-0.189485
19.399658,-0.741159,-1.974554,-0.195060
19.439705,-0.224246,-2.123406,0.117268
19.469740,0.228267,-2.236374,-0.075805
19.499775,-0.035940,-2.406658,-0.283243
19.539821,-0.412268,-2.462263,-0.449569
19.569856,-0.114287,-2.477634,-0.293196
19.599891,0.470272,-2.443014,-0.183574
19.639937,0.728336,-2.213674,-0.193062
19.669972,0.470828,-1.948066,-0.120099
19.700007,0.375312,-1.788247,-0.098174
19.740054,0.690646,-1.131895,0.095071
19.770082,1.077579,-1.493510,0.796883
19.800116,2.061589,0.919431,1.426036
19.840163,2.992496,-0.361320,0.001444
19.870198,4.231720,-0.254516,0.087825
19.900233,1.757102,-0.635863,-0.294522
19.940279,-0.194900,-0.639017,-0.296875
19.970314,-0.152664,-0.650074,-0.199840
20.000349,-0.321075,-0.899108,0.138092
20.040395,0.059460,-0.976743,-0.124260
20.070430,0.621701,-1.045479,-0.103360
20.100465,0.843749,-1.009983,-0.111491
20.140512,0.343905,-0.773532,-0.035527
20.170547,-0.481490,-0.127599,-0.208874
20.200582,-1.447322,0.890496,-0.661591
20.240628,-0.169467,2.147866,-1.327041
20.270663,2.047548,1.906207,-0.763730
20.300698,1.233001,2.070240,0.031296
20.330733,0.858680,1.974901,0.419557
20.370779,-0.483782,1.868499,0.174185
20.400814,-1.156456,1.414585,0.324598
20.440861,-1.593160,0.605643,0.133391
20.470895,-1.631291,0.243798,0.139007
20.500930,-1.253481,-0.065638,0.344500
20.530965,-1.041914,2.487223,0.317276
20.571012,0.093764,-0.013456,0.009833
20.601046,1.650533,0.723371,-0.481072
20.631081,0.403408,0.545290,0.063420
20.671128,0.032338,0.299295,-0.280750
20.701163,0.294448,0.663059,-0.048962
20.731198,-0.084294,0.590038,0.183749
20.771244,-0.371388,0.324627,0.117266
20.801279,-0.232217,0.343776,0.260093
20.831314,-0.051024,0.221021,0.201494
20.871359,0.297836,0.003761,0.000789
20.901395,0.319929,-0.220136,0.070477
20.931429,0.015258,-0.329659,0.214749
20.971477,-0.118863,-0.570503,0.292041
21.001510,-0.137630,-0.666554,0.412853
21.031546,-0.154867,-0.783363,0.429932
21.071593,-0.019662,-0.945380,0.453200
21.101628,0.002365,-1.044869,0.472079
21.131663,-0.102623,-1.102116,0.467631
21.171709,-0.227407,-1.082296,0.438995
21.201744,-0.305707,-1.027896,0.395167
21.231779,-0.281131,-0.934364,0.342045
21.271825,-0.286371,-0.815430,0.307154
21.301860,-0.384849,-0.798411,0.234913
21.331895,-0.408046,-0.770132,0.137724
21.371941,-0.428661,-0.670018,0.017227
21.401976,-0.499378,-0.527522,-0.080645
21.432010,-0.530204,-0.352428,-0.225407
