time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
7.337401,1.191520,0.327108,0.760952
7.367429,1.037422,0.190859,0.509236
7.397458,0.908527,0.034957,0.345166
7.437497,0.622446,-0.119739,0.369693
7.467525,0.639263,-0.059884,0.393898
7.497554,0.710251,-0.122034,0.298076
7.537593,0.231280,-0.125753,-0.048416
7.567621,0.314226,-0.166631,0.063112
7.597650,0.697442,-0.207633,-0.239484
7.637689,1.103693,-0.492784,-0.659734
7.667717,0.473422,-0.262096,-0.984916
7.697746,0.399160,0.278507,-0.931428
7.737785,0.490251,0.274020,-0.991428
7.767813,0.760416,0.576172,-0.120428
7.797842,0.391033,1.309670,0.494250
7.837881,0.341282,1.663859,0.085030
7.867910,0.711806,1.815033,-0.340248
7.897938,0.905306,1.655644,-0.344965
7.937977,0.335494,1.435455,-0.184804
7.968005,0.252503,1.704086,-0.100539
7.998034,-0.064756,2.016491,0.140127
8.038073,-1.027144,2.336602,0.469575
8.068102,-1.447384,2.406870,0.676151
8.098130,-1.500239,2.442620,0.907304
8.138169,-0.991599,2.458159,1.095857
8.168198,0.884269,1.760924,1.148600
8.198226,1.453765,1.437783,0.612737
8.238265,-0.014513,0.552918,0.545165
8.268294,-0.724047,0.609537,1.505523
8.298322,-0.277964,0.184798,1.028865
8.338361,0.410683,-1.143264,-0.398016
8.368390,2.065918,-1.111801,-0.215475
8.398418,1.640988,-0.673156,0.104369
8.438457,0.391456,-0.496337,0.165174
8.468486,-0.281525,-0.635605,-0.055925
8.498514,-0.160719,-0.864245,-0.173305
8.538553,0.275833,-0.811151,-0.067790
8.568582,0.450342,-0.798544,-0.049079
8.598610,0.422269,-0.774011,-0.238309
8.638649,0.832406,-0.859692,-0.382358
8.668678,0.858274,-0.739748,-0.379396
8.698706,0.924818,-0.864541,-0.557734
8.738745,1.844558,-1.589151,-1.260435
8.768774,2.537968,-2.151778,-2.238632
8.798802,2.433738,-2.241265,-2.922577
8.838841,-0.747087,-2.516706,-1.825979
8.868870,-2.461112,-3.412358,-0.691357
8.898898,-0.140711,-3.465102,-0.842244
8.938937,0.024243,-4.501164,-1.145158
8.968966,-1.376745,-4.912049,-1.511762
8.998994,-1.947558,-4.907151,-1.598211
9.039033,-2.162491,-4.685586,-1.105403
9.069062,-2.882212,-4.144296,-0.864699
9.099090,-3.045944,-3.486446,-0.116190
9.139129,-1.680857,-2.864526,0.172369
9.169158,-0.556739,-2.108734,0.044785
9.199186,0.680874,-1.148802,0.051756
9.229215,1.661149,-0.069042,0.178265
9.269254,1.843769,1.303415,0.892212
9.299283,2.158482,2.329684,1.477051
9.329311,3.042645,2.952567,2.055231
9.369350,2.833011,3.753811,2.756473
9.399378,2.734813,4.118399,2.881074
9.429407,2.286339,4.771690,3.067738
9.469446,2.072553,5.001887,2.669364
9.499475,2.697542,5.142357,3.177674
9.529503,3.304434,4.756313,3.519986
9.569542,1.607742,4.054225,2.746165
9.599570,2.532392,0.625198,0.797823
9.629599,-1.661840,0.953558,1.267470
9.669638,-3.369554,0.555337,-0.050295
9.699667,2.410172,0.255531,-0.273338
9.729695,3.557856,0.277053,0.032869
9.769734,1.313788,0.173721,-0.295244
9.799763,2.599273,-2.036554,-0.371053
9.829791,0.488393,-4.052430,-2.214708
9.869830,-0.850665,-5.162907,-2.714073
9.899859,-1.337662,-5.363541,-1.648586
9.929886,-0.279062,-6.007058,-1.135244
9.969925,-1.823040,-5.368816,-1.392798
9.999954,-2.045739,-4.374013,-0.866097
10.029982,-1.890105,-3.605472,-0.440847
10.070021,-3.315688,-3.543047,0.505138
10.100050,-4.241005,-1.967670,0.104989
10.130078,-0.058946,-1.123508,0.153996
10.170117,1.654125,-0.770715,0.677921
10.200146,2.626872,-0.737839,0.014977
10.230174,3.038938,0.490221,0.402163
10.270213,3.142481,1.842633,1.350651
10.300242,2.239948,2.604272,1.961132
10.330270,1.585523,3.166222,2.733686
10.370309,0.584135,4.419345,3.184058
10.400338,0.642361,5.573117,2.802510
10.430366,0.509701,6.168016,3.375079
10.470405,6.706384,3.592740,1.581318
10.500434,1.976214,-0.353812,2.077699
10.530463,-2.402137,-0.450615,1.398363
10.570501,-2.086482,1.075228,-0.474435
10.600530,1.216937,0.591384,1.131176
10.630559,4.118296,0.334946,0.516298
10.670597,4.422740,-0.755772,-0.877882
10.700626,2.414021,-2.137117,-1.241686
10.730655,-1.779657,-3.367385,-1.318099
10.770693,-2.739400,-4.020134,-1.626839
10.800722,-0.681770,-4.149141,-0.027141
10.830751,0.677101,-4.214945,-0.477261
10.870789,-0.213873,-3.522540,-1.314760
10.900818,-1.132256,-3.408629,-1.871535
10.930848,-1.032950,-3.955538,-1.392848
10.970886,-0.088645,-3.675164,-0.733636
11.000915,-1.216309,-3.045486,-0.792370
11.030944,-0.823573,-2.147681,-1.179761
11.070982,0.291459,-0.753907,-0.671206
11.101011,0.731309,0.022543,-0.059839
11.131040,0.327060,0.497222,0.510679
11.171078,0.602945,1.787192,0.798406
11.201107,1.194578,2.191409,1.183136
11.231136,1.353895,2.695507,1.291908
11.271174,1.954953,2.848926,1.584496
11.301203,1.259849,3.197619,1.675778
11.331232,0.828342,3.578496,1.461185
11.371270,0.462513,3.729022,2.065280
11.401299,0.650184,3.838044,2.074355
11.431328,0.692571,3.813942,2.029564
11.471366,0.814672,4.819486,1.978790
11.501395,0.215786,5.149868,2.881095
11.531424,2.138422,2.371530,2.142943
11.571462,-0.060075,0.134145,1.109677
11.601491,-0.328759,0.225831,0.040725
11.631520,-1.858589,-0.251618,-0.403165
11.671558,-1.763172,-0.464849,-0.790234
11.701587,-0.983392,-0.730490,-0.564679
11.731616,-1.353945,-0.962801,-0.519363
11.771654,-2.389724,-0.675166,-0.369253
11.801683,-0.311431,-0.578642,-0.477989
11.831712,1.216714,-0.601080,-0.870197
11.871751,-0.013576,-0.018821,-0.435951
11.901779,0.535872,0.360377,-0.021246
11.931808,1.292174,0.296265,-0.234748
11.971847,0.690691,0.801440,-0.458569
12.001875,-0.485254,1.334380,-0.661912
12.031904,-1.554965,1.435815,-0.358053
12.071943,-1.753292,0.326766,0.108228
12.101971,-1.671035,0.536391,0.192231
12.142010,-0.726204,-0.481098,-0.529708
12.172039,-0.160734,0.944751,0.368505
12.202068,-3.264822,0.130148,-0.055346
12.232096,-4.443083,0.273012,-0.328506
12.272135,-3.112466,0.568734,-0.087282
12.302164,-1.824555,0.617637,0.064332
12.332192,-1.375648,0.792457,0.219487
12.372231,-2.247787,1.153054,-0.046611
12.402260,-2.546302,1.441288,-0.036825
12.432288,-1.913204,1.460696,0.154964
12.472327,-0.145454,0.563410,-0.066600
12.502356,0.549622,1.079549,0.302479
12.532385,0.319091,1.031213,0.303270
12.562413,-0.721488,0.469529,0.076670
12.602452,0.196379,0.403943,0.602753
12.632481,0.175916,0.217357,1.008293
12.662509,0.885228,0.329786,0.925341
12.702548,0.980313,0.260490,0.618706
12.732577,-0.081989,-0.014688,0.582777
12.762605,-0.472377,-0.115779,0.494888
12.802644,-0.426188,-0.178363,-0.255885
12.832673,-0.876888,-0.311358,-0.781467
12.862702,-1.330237,-0.392548,-1.031847
12.902740,-1.524412,-0.356785,-0.929745
12.932769,-2.001256,-0.412963,-0.563949
12.962798,-2.432355,0.154072,-0.251471
13.002836,-3.739880,0.386383,-0.219839
13.032865,-3.628312,0.227925,0.076686
13.062894,-3.037440,-0.148430,0.570477
13.102932,-1.818996,-0.308957,0.793571
13.132961,-1.612178,0.054046,0.572807
13.162990,-1.485845,0.408853,0.396083
13.203028,-0.946698,0.871328,0.477471
13.233057,-0.347899,0.591765,0.366847
13.263086,-0.240339,0.388235,0.506763
13.303124,-1.552190,0.630307,0.688722
13.333153,-1.405782,0.579153,0.435652
13.363182,-1.363182,0.604733,0.313594
13.403220,-1.860738,0.281642,0.219165
13.433249,-1.852365,0.294721,0.363039
13.463278,-1.696441,0.089669,0.268661
13.503316,-1.321192,-0.019798,0.134419
13.533345,-1.037974,-0.119570,0.082410
13.563374,-0.784308,-0.174095,-0.047686
13.603413,-0.582933,-0.160658,-0.141381
13.633441,-0.559260,-0.224608,-0.159560
13.663470,-0.525714,-0.243152,-0.246617
13.703509,0.033026,-0.322428,-0.431017
13.733537,0.769564,-0.459391,-0.645416
13.763566,1.853226,-1.148709,-0.846692
13.803605,3.170237,-2.148538,-2.027784
13.833634,1.234055,-1.125047,-2.655830
13.863662,-1.447302,-1.478507,-2.003524
13.903701,-3.311055,-2.970647,-0.905775
13.933735,-2.794936,-3.165160,-1.354428
13.963763,-1.310923,-4.072748,-1.544083
14.003802,-1.291652,-4.957482,-1.705070
14.033831,-1.227004,-5.071550,-1.537297
14.063859,-1.452451,-4.915352,-1.388381
14.103898,-2.502831,-3.632503,-0.768275
14.133927,-2.523742,-2.655329,-0.152167
14.163956,-1.818796,-2.704130,0.061276
14.203994,-0.672193,-1.598403,0.113422
14.234023,0.958096,-0.556514,0.365967
14.264052,2.232339,0.318385,0.666884
14.304090,2.077617,1.174544,1.359216
14.334119,1.985812,1.881793,1.789626
14.364148,2.664829,2.420571,2.467885
14.404186,3.364656,3.125568,2.923706
14.434215,3.884357,2.882229,2.942839
14.464244,3.407057,2.829487,3.094841
14.504282,2.809256,3.595583,2.717510
14.534311,2.362728,4.014612,3.429136
14.564340,0.682826,5.776649,4.203497
14.604378,2.327065,4.697788,2.590077
14.634407,0.787571,2.044088,2.173892
14.664436,-0.572037,1.280868,1.023758
14.704474,2.594574,0.749030,0.369725
14.734503,2.393525,0.070115,-0.232977
14.764532,2.159283,-0.461952,-0.735930
14.804570,0.451930,-2.325950,-1.330738
14.834599,-0.148524,-2.569269,-1.616975
14.864628,0.114405,-3.616891,-2.218083
14.904666,-1.173724,-4.401661,-2.750683
14.934690,-0.760702,-5.331692,-2.322119
14.964719,-1.463181,-5.450087,-2.483712
15.004758,-6.175247,-2.856021,-2.095759
15.034786,-4.419054,-3.264532,-0.193047
15.064815,-2.849255,-3.389078,0.410371
15.104854,-2.999371,-3.627408,0.939727
