time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
4.917072,4.950238,6.551451,1.574750
4.946950,3.416689,5.509892,2.081711
4.986788,1.896985,3.444222,1.107356
5.016666,-1.151424,2.088189,0.068690
5.046543,-2.764037,-0.237410,-1.240586
5.086381,-3.645153,-2.466936,-2.129138
5.116259,-3.483213,-3.314668,-2.666734
5.146137,-2.431992,-4.017742,-2.760790
5.185974,-1.875566,-5.295791,-2.415787
5.215852,-1.985496,-6.203589,-2.350338
5.245730,-2.779141,-6.397307,-1.852393
5.285567,-2.716934,-6.058893,-1.377485
5.315449,-3.675250,-5.930687,-0.186083
5.345327,-2.076286,-4.996003,-0.332356
5.385164,-0.003002,-2.881822,-0.777234
5.415042,-0.620091,-1.969912,0.429738
5.444920,-3.126048,-1.964349,-0.397006
5.484757,-1.938601,-0.352680,-0.332145
5.514635,-0.248399,0.277095,0.114376
5.544513,0.808616,0.764786,0.088893
5.584350,-0.536661,3.425625,1.585280
5.614228,-4.441609,5.847082,2.506947
5.654066,-0.980207,5.580603,-0.895916
5.683944,5.315608,7.368854,1.266683
5.713822,5.702621,7.732732,1.794342
5.753659,6.424997,6.076035,2.476747
5.783537,6.295995,5.088257,2.920960
5.813415,3.285038,3.712670,2.327634
5.853252,2.373009,2.720514,1.817856
5.883130,-2.964851,1.903565,0.445348
5.913008,-5.221650,-0.452334,-0.623615
5.952845,-4.503631,-2.158857,-1.858708
5.982723,-3.127285,-2.880251,-1.910794
6.012601,-1.670172,-3.638235,-1.760690
6.052439,-0.879883,-4.533029,-1.844908
6.082316,-1.205078,-5.692499,-2.190628
6.112194,-1.688074,-6.667952,-1.647619
6.152032,-2.600821,-6.529523,-1.414340
6.181910,-3.173145,-5.184613,-1.041792
6.211788,-5.977539,-4.471788,-0.562646
6.251625,-0.796152,-2.466289,1.192050
6.281503,-7.083659,-1.723196,-0.036998
6.311377,-1.252415,-0.763537,0.135390
6.351214,1.569880,2.028365,0.309704
6.381092,-3.123433,2.424574,2.117208
6.420929,-3.510467,4.160182,1.075818
6.450807,-1.185408,4.281330,1.700738
6.480685,-1.785457,5.583811,2.024525
6.520523,2.080133,5.989083,0.786577
6.550401,6.260038,5.676511,0.663204
6.580279,4.797211,5.998257,2.964401
6.620116,4.730933,6.242258,2.349849
6.649994,3.968615,4.854673,2.124404
6.679872,2.585151,3.147650,1.393277
6.719709,-0.947855,1.617386,-0.599078
6.749587,-2.768583,-0.117442,-1.278463
6.779465,-3.149897,-1.613251,-1.682051
6.819302,-2.719632,-3.421843,-2.655606
6.849180,-1.856694,-3.624667,-2.609739
6.879058,-1.613625,-4.438901,-2.649126
6.918896,-1.943009,-5.216604,-2.796754
6.948774,-2.027379,-5.904848,-1.997790
6.978652,-2.752145,-5.697438,-1.366372
7.018489,-0.971977,-5.620133,-2.056876
7.048367,-0.162389,-5.065577,-1.025918
7.078245,1.020998,-3.757546,-0.555501
7.118082,0.412718,-2.310828,-0.614219
7.147960,0.245906,0.373694,0.981522
7.187797,0.447537,0.924469,0.434023
7.217675,2.966577,0.529685,0.643321
7.247553,0.220567,-0.312280,0.291231
7.287391,-2.836140,-0.746061,0.171685
7.317269,-3.437343,-0.603302,0.213073
7.347147,-1.246884,-0.223892,-0.214114
7.386984,2.884606,0.047029,-0.248915
7.416862,2.128651,0.019186,-0.412711
7.446740,-0.115233,-0.120539,-0.600237
7.486577,-0.062446,-0.269464,-0.573644
7.516455,-0.474781,-0.515078,-0.597353
7.546333,-1.420790,-0.485293,-0.833273
7.586170,-1.210207,-0.342958,-0.775654
7.616048,-0.762275,-0.354473,-0.879780
7.645926,-0.775458,-0.627644,-0.978377
7.685764,-1.952869,-0.423239,-0.938704
7.715642,-2.312746,-0.431997,-1.098468
7.745520,-1.371880,-0.341366,-0.985540
7.785357,-0.234075,0.406040,-1.036671
7.815235,0.163030,1.348096,-0.460498
7.845113,-2.054844,1.597520,0.369052
7.884950,-4.777965,1.652853,1.395312
7.914828,-5.038887,2.042082,1.543167
7.944706,-4.993011,2.946870,1.477380
7.984544,-3.621601,4.647787,2.156489
8.014422,-0.341987,5.877424,0.652255
8.044300,4.818608,6.048634,0.273367
8.084137,6.290395,6.090551,1.416428
8.114015,5.114974,6.171580,2.963430
8.153852,3.730795,7.009299,2.654199
8.183730,2.904822,5.216137,3.346475
8.213608,-0.040915,3.070024,2.842557
8.253446,-2.072576,2.115287,0.331509
8.283324,-2.942305,1.440082,-0.289484
8.313202,-2.650868,0.177279,-0.863914
8.353039,-1.161349,-2.087096,-1.992555
8.382917,0.040199,-3.358375,-2.704064
8.412795,-0.029337,-3.877428,-3.391198
8.452632,-0.295391,-5.332104,-3.753417
8.482510,-0.895152,-6.408099,-3.544557
8.512388,-2.072281,-6.198072,-2.536597
8.552226,-1.872270,-5.518908,-2.077097
8.582103,-1.181209,-6.493136,-1.022972
8.611981,0.579824,-5.801690,-1.981597
8.651819,-1.599530,-2.972110,-1.798781
8.681697,-5.758559,-0.179829,-0.077140
8.711575,-0.770596,2.280657,0.867211
