time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
4.901954,0.686499,0.640501,0.318338
4.941998,-0.274043,0.854456,0.513360
4.972032,0.176432,0.402728,-0.271326
5.002066,-1.041602,-0.094739,0.042219
5.042110,-2.003892,0.270604,-0.029470
5.072144,-0.296975,0.365510,0.146303
5.102178,-0.030672,0.296414,0.136765
5.142222,0.217388,0.547352,0.085020
5.172256,0.816975,0.575553,0.208281
5.202290,1.003853,0.568351,0.152806
5.232323,1.463899,-0.364327,0.003107
5.272368,0.816408,-3.224511,-0.666821
5.302402,1.260794,-4.867274,-1.404829
5.332435,-1.948239,-5.865346,-1.483851
5.372480,-4.444256,-5.875045,-1.250056
5.402514,-3.340035,-6.164015,-0.591039
5.432547,-1.852668,-5.590442,-1.567186
5.472592,-3.902624,-4.743956,-2.041902
5.502626,-6.323659,-3.500495,-0.925006
5.532659,-6.921183,-2.350061,-0.466223
5.572704,-4.531309,-2.024668,0.069215
5.602738,-0.524601,-0.707754,-0.196858
5.632772,2.928767,0.451103,-0.477540
5.672816,4.120681,1.991300,-0.404611
5.702850,4.939631,3.393974,-0.394308
5.732884,5.475108,5.077386,-0.359521
5.772928,4.218568,5.837201,0.585075
5.802962,3.964459,7.102263,2.030705
5.832996,3.009188,8.440918,2.003364
5.873040,12.082742,5.872651,0.584513
5.903074,10.269289,-3.743852,1.037699
5.933108,-4.013600,-0.770782,0.526467
5.973152,-9.926590,-2.359172,0.093406
6.003186,-0.105305,-6.439626,1.720006
6.033220,3.322322,-6.004382,2.891690
6.073264,5.863068,-6.339064,1.448861
6.103298,2.329357,-5.341151,0.073685
6.133332,-0.820481,-4.016081,0.486229
6.173376,-0.546457,-2.114794,1.051241
6.203410,1.040022,-1.834566,0.903041
6.233444,4.597486,-4.966435,0.129582
6.273489,-4.517828,-3.916238,-1.660224
6.303522,-7.390971,-2.788203,0.263625
6.333556,-4.602449,-2.392462,0.672033
6.373601,1.361037,-0.687728,-0.389777
6.403634,2.979049,0.860363,-0.528767
6.433668,3.050422,1.869748,-0.376980
6.473713,1.189981,2.685306,0.358655
6.503746,-1.133497,3.022670,0.323275
6.533780,-0.421412,3.316994,-0.113213
6.573825,1.675366,3.684175,-0.379813
6.603858,1.728002,3.420712,0.066423
6.633892,1.492777,3.466517,0.239767
6.673937,0.518483,3.716363,0.325881
6.703970,0.043630,3.612283,0.477867
6.734004,-0.015242,3.596610,0.715421
6.774049,0.332837,3.945195,1.057653
6.804082,1.563920,4.425755,1.073168
6.834116,3.385796,4.110340,0.743184
6.874161,2.323243,2.422087,0.327363
6.904194,0.653044,-0.226682,0.390621
6.934228,-2.751838,-0.784562,0.230591
6.974273,-6.102634,0.055509,-0.533230
7.004306,-2.112629,0.033108,-1.184359
7.034340,1.714721,0.021072,0.009546
7.074385,2.465592,0.624833,-0.082230
7.104418,1.562216,1.187146,0.230857
7.134452,0.326483,1.853877,-0.036577
7.174497,-0.157117,2.725465,-0.418003
7.204530,1.319113,2.637949,-0.534608
7.234564,2.036219,2.074242,-0.257732
7.274608,1.486098,0.488871,0.285480
7.304642,1.263636,-1.286235,-0.399551
7.334676,1.028425,-2.480580,-0.718302
7.374720,-1.943739,-1.689655,-0.624675
7.404754,-2.286991,-2.362852,0.344428
7.434787,2.875790,-3.308825,1.677973
7.474831,4.261909,-2.938769,1.708127
7.504865,3.017465,-2.312641,1.072442
7.534899,2.788270,-2.792929,1.031966
7.574943,2.533555,-2.140662,0.329080
7.604977,1.365296,-1.983216,0.129928
7.635011,0.296269,-1.632747,0.297235
7.675055,0.144586,-1.183067,0.455071
7.705089,0.737346,-0.779045,0.696909
7.735123,1.594184,-0.026301,0.830774
7.775167,0.636442,0.237579,0.559016
7.805201,-0.543792,0.022288,0.597059
7.835235,5.427236,-1.735667,-0.338689
7.875279,-4.637556,-0.236884,0.309175
7.905313,-4.030631,0.863900,1.217657
7.935346,0.323015,0.054984,-0.307410
7.975391,0.603421,0.292184,-0.005907
8.005425,0.217444,0.591996,0.132645
8.045465,-0.889495,0.430544,0.355318
8.075499,-0.507313,0.423709,0.239008
8.105533,0.389686,0.393105,0.095290
8.145577,0.469060,0.436452,0.075600
8.175611,-0.211415,0.549373,0.071521
8.205645,-0.578593,0.508309,0.161253
8.245689,-0.298740,0.524361,-0.116173
8.275723,-0.240816,0.594197,-0.289160
8.305757,-0.333029,0.644338,-0.348753
8.345801,-0.241891,0.747136,-0.458503
8.375835,-0.054459,0.504591,-0.340394
8.405869,0.940814,-0.190005,-0.104901
8.445913,1.443362,-1.328257,0.163138
8.475947,0.848189,-1.668825,0.392304
8.505980,0.129601,-1.633654,0.648901
8.536015,0.556511,-1.597726,0.577741
8.576060,0.357982,-1.321565,0.727494
8.606094,0.823779,-1.007585,0.532176
8.636127,0.817755,-0.508246,0.571360
8.676172,0.508639,0.144293,0.302854
8.706206,-0.380132,0.374940,0.280328
8.736239,-0.100408,-0.288886,0.443230
8.776284,0.025503,-0.096230,0.366007
8.806318,-0.223119,-0.271137,0.405051
8.836351,0.551457,-0.230556,-0.295467
8.876396,1.336395,-0.126020,-0.067854
8.906430,0.162889,-0.249584,-0.506149
8.936463,-0.757322,-0.197218,-0.619437
8.976508,-0.347227,0.004586,-0.362366
9.006542,0.284468,0.097408,-0.457396
9.036575,0.242538,0.296547,-0.343821
9.076620,-0.205190,0.627991,-0.184666
9.106654,-0.212647,0.805516,-0.180381
9.136687,-0.474705,0.976649,-0.233327
9.176732,-0.516474,1.023485,-0.231936
9.206766,-0.528773,1.070754,-0.275235
9.236799,-0.501803,1.072558,-0.371765
9.276844,-0.538002,1.095798,-0.355600
9.306878,-0.590712,1.154541,-0.386933
9.336911,-0.626135,1.201444,-0.390885
9.376956,-0.957077,1.264506,-0.502544
9.406990,-1.354458,1.387215,-0.630608
9.437023,-1.413796,1.346110,-0.785715
9.477068,-1.743602,1.113740,-0.694156
9.507102,-2.396007,0.902351,-0.471946
9.537135,-1.891491,0.733374,-0.732113
9.577180,-0.842404,0.409018,-0.989225
9.607214,-0.595113,-0.276111,-1.222962
9.637247,-1.463373,-1.249277,-1.360958
9.677292,-3.783206,0.063042,-0.921194
9.707326,-3.880927,-0.793802,-0.143503
9.737359,-2.872941,-1.154600,-0.074298
9.777404,-2.247136,-0.968742,-0.168227
9.807438,-2.665663,-0.092116,0.088040
9.837471,-2.463985,0.701806,0.427190
9.877516,-0.670405,0.679265,0.114352
9.907550,-1.004705,1.392022,-0.051290
9.937583,-1.281781,0.975769,0.418763
9.977628,2.405507,0.391438,0.244250
10.007662,2.725409,-0.813101,-0.715047
10.037695,-1.898757,0.147639,-1.530058
10.077740,-1.568306,-0.455449,-0.753694
10.107774,-2.281115,-0.887191,-0.238871
10.137807,-1.910567,-1.485339,-0.415388
10.167841,-1.773803,-1.799314,-0.911799
10.207885,-1.621922,-1.660540,-1.429521
10.237919,-1.243390,-1.245915,-1.540532
10.277964,-3.525149,-0.190083,-1.815480
10.307997,-5.616692,0.652448,-1.852744
10.338031,-5.891376,0.825999,-2.490883
10.378076,-4.416513,0.268226,-2.157633
10.408109,-3.575765,0.165728,-1.436185
10.438144,-2.662787,-0.189354,-1.864725
10.468177,-1.313696,-0.103933,-2.209992
10.508222,-0.423039,0.276425,-1.679480
10.538256,-0.846480,0.159552,-1.488745
10.568289,-0.969095,-0.017362,-1.534323
10.608334,-1.455422,-0.040059,-1.581229
10.638368,-2.326859,0.006617,-1.418665
10.668401,-2.774970,0.037547,-1.277484
10.708446,-2.425786,0.261604,-1.040036
10.738480,-1.623967,0.643932,-0.737427
10.768513,-0.859794,0.458629,-0.542444
10.808558,-2.983624,1.336714,-0.297916
10.838592,-2.874237,1.641939,0.099151
10.868625,-2.129223,1.671341,0.331320
10.908670,0.968636,1.185905,0.077911
10.938704,0.806493,1.379077,0.185040
10.968737,0.069070,1.588863,0.034295
11.008782,-0.940712,1.795367,0.178908
11.038815,-1.105960,1.939354,0.102962
11.068849,-0.852710,1.955415,-0.023959
11.108894,-0.255266,1.829178,-0.191733
11.138927,-0.283405,1.903780,-0.346038
11.168961,-0.332908,1.756388,-0.254612
11.209006,-0.396816,1.738022,-0.282675
11.239039,-0.327203,1.604986,-0.334030
11.269073,0.003419,0.985057,-0.307012
11.309118,0.257602,-0.265834,-0.211614
11.339151,0.485420,-1.438471,-0.165752
11.369185,0.276929,-2.336817,-0.051847
11.409230,-0.935423,-2.981263,0.334689
11.439263,-1.033256,-2.458440,0.651908
11.469297,-0.630409,-2.305941,0.741812
11.509341,-0.476907,-2.482168,0.479166
11.539375,0.393919,-2.175191,0.391736
11.569409,1.819356,-1.825397,0.094530
11.609453,2.089065,-1.491958,-0.134145
11.639487,1.324291,-1.360116,-0.158718
11.669521,0.624821,-0.857204,-0.098102
11.709565,0.273328,-0.851128,-0.005323
11.739599,0.373953,-0.635410,-0.027308
11.769632,1.428513,-0.425699,0.211899
11.809677,-1.246238,0.824630,0.498924
11.839711,-0.573656,1.670978,0.380245
11.869744,0.521855,1.153538,-0.102670
11.909789,0.069249,0.973962,-0.182648
11.939823,-0.370288,1.203428,-0.311438
11.969856,-0.629132,1.439615,-0.151674
12.009901,-0.320112,1.502701,0.131614
12.039933,0.227106,1.210830,0.239435
12.069967,1.155031,-0.011338,0.262755
12.110011,3.746447,-3.747735,-0.310305
12.140045,-0.958653,-5.017095,-2.511061
12.170079,-5.889965,-5.264537,-2.840921
12.210123,-4.648573,-6.121122,-1.782899
12.240157,-4.526784,-5.898771,-2.877213
12.270190,-5.823011,-5.253810,-2.081527
12.310235,-6.801252,-3.382878,-0.815346
12.340269,-5.725917,-2.015632,-0.378443
12.370302,-3.091910,-1.778754,0.153985
12.410347,1.370751,-0.916282,-0.269186
12.440384,3.838463,0.793204,-0.148275
12.470417,4.505034,2.019994,-0.027727
12.510462,5.217766,3.466792,0.196164
12.541751,5.314671,4.913507,0.584806
12.571785,4.311233,5.763557,0.991820
12.601818,3.268682,4.523573,0.944139
12.641863,1.350861,3.577666,1.187107
12.671897,0.037963,2.411123,1.486627
12.701930,-0.974355,1.719693,1.686342
12.741975,-0.324672,1.178169,1.773245
12.772009,1.274202,1.613370,2.013371
12.802042,0.794712,3.692588,1.317507
12.842087,3.549925,0.401818,-1.139781
12.872120,-4.864000,0.951160,0.017754
12.902154,-4.262733,1.480539,-0.995745
12.942199,-4.474732,2.804040,-1.382545
12.972232,0.353146,4.142779,-1.333444
13.002266,0.809411,3.012445,0.230447
13.042311,3.622432,-2.468513,-0.021490
13.072344,1.182273,-5.053608,-2.149304
13.102378,-1.335809,-5.867123,-0.465285
13.132411,1.096878,-6.753355,1.611959
13.172456,3.719971,-6.482394,1.983596
13.202490,3.077978,-3.945031,1.275251
13.232523,3.081893,-1.854592,0.047372
13.272568,6.999205,-8.935933,-2.217941
13.302602,-4.325637,-7.098897,-1.500728
13.332635,-6.563380,-6.790052,-1.167412
13.372680,-0.098167,-4.151131,0.824428
13.402714,4.580253,-3.160114,1.095949
13.432744,5.370666,-1.798337,0.944548
13.472789,1.789061,0.131915,0.849314
13.502823,0.205568,0.455841,1.049321
13.532856,0.033601,0.389685,1.042235
13.572901,-0.982794,1.436832,1.748870
13.602934,-1.598021,2.577596,1.494434
13.632968,-0.584426,2.709434,1.131743
13.673013,-1.651014,3.521939,1.146598
13.703046,-1.539769,3.723272,1.564823
13.733080,-1.981827,4.277757,1.820236
13.773125,-3.536522,5.226722,1.827352
13.803158,-3.119695,6.341762,1.275706
13.833192,-1.358898,7.284956,0.633921
13.873237,-0.126743,-6.043246,0.379165
13.903270,-3.067063,-2.686280,-1.356505
13.933304,-3.607105,1.203094,1.236473
13.973348,-6.188485,0.761618,0.442209
14.003382,2.404665,-0.304632,-1.404696
14.033416,3.003482,0.452209,-0.592446
14.073460,1.645480,0.272196,0.522353
14.103494,-1.368945,0.302114,0.285078
14.133527,-2.462246,0.108206,0.755309
14.173572,0.539137,-0.098034,0.948245
14.203606,2.880477,0.048023,0.318783
14.233639,2.188006,-0.163706,-0.319165
14.273684,-1.744365,-0.180050,-0.282368
14.303718,-2.948247,0.001939,0.377126
14.333751,-1.516008,0.077167,0.199479
14.373796,0.859221,0.211210,-0.006894
14.403830,0.817310,0.635147,0.612584
14.433870,0.560443,1.004632,1.021049
14.473915,0.276187,1.559658,1.329176
14.503948,0.941232,1.918985,1.068756
14.533982,0.966731,2.157212,0.972225
14.574027,0.578586,2.154847,0.836685
14.604060,0.245011,1.901234,0.371557
14.634094,0.258425,1.545342,0.148145
14.674139,2.129963,0.867301,0.207273
14.704172,2.658947,0.099962,0.023145
14.734206,2.507580,-0.522787,-0.270905
14.774250,2.070762,-1.257438,-0.716130
14.804284,2.068420,-1.562658,-1.017740
14.834318,0.809163,-1.421169,-1.313535
14.874362,0.436150,-1.000885,-1.798490
14.904396,0.878881,-0.831890,-1.922703
14.934429,0.964835,-0.566577,-2.020778
14.974474,1.202115,-0.108078,-1.908395
15.004508,0.991033,0.551821,-1.539472
15.034541,0.225712,1.927900,-0.688806
15.074586,-0.881769,2.684447,0.575291
15.104620,0.706415,1.476024,0.866388
15.134653,0.987685,1.313745,1.239875
15.174698,2.277785,0.053783,0.237881
